input	zero_digits	digit_order	cube	period	operation	length	sha256	ngram	ioc
nibble_swap	2	forward	standard	13	encrypt	921	459fad3b8be49ac61e05b5dca9c500bf054cdfd5a91d40c2934008a5e948332e	-13.242851729175127	0.03657413964027758
nibble_swap	2	forward	standard	14	decrypt	921	36cf17a8b68ed102c4c5816510455dfe16566c3d51cf3389e6b72a50f3fb9974	-13.24546381552894	0.036937638672520416
nibble_swap	2	forward	standard	14	encrypt	921	80b15b930fba695c6063fe80cfbf2768c581e1f90437843a1327b0fe1d88f829	-13.238830869041523	0.0366520322900439
nibble_swap	2	forward	standard	15	decrypt	921	92fb98535c9caa34423de24db9e49fa7f9b47669acd9740b97253be542e79310	-13.25068798823656	0.03699192748902422
nibble_swap	2	forward	standard	15	encrypt	921	449b1fd5e24b41890fe791ae90f670a8c88ffd5c80d120599ba9208e22e3c357	-13.237864307826927	0.036937638672520416
nibble_swap	2	forward	standard	16	decrypt	921	19f1e5a58347dd6e1c124040c8b9a2337b7515a5c19764521fe67f0e09d7ef73	-13.24433517508048	0.037171316621819384
nibble_swap	2	forward	standard	16	encrypt	921	0232d43e785f376fd93df0ceecbac1708346ff7491a14783e2d9d439410ac4fc	-13.24214734228523	0.037154793938535616
nibble_swap	2	forward	standard	17	decrypt	921	7e92ffe45e0c03de954f590927f4ac8ee4a9ddfb7b1335edc3cd11ff0c8b94ae	-13.242851729175127	0.037154793938535616
nibble_swap	2	forward	standard	17	encrypt	921	dfaeecf6a9837ac1a9096120772e995c3e12518db3cb3ea2aa2955e207079753	-13.238830869041522	0.03743803993768588
nibble_swap	2	forward	standard	18	decrypt	921	58d8b2bb938c8cf8f33ae4b4113d971f00837c1c75ade4173774a0a2b55eb9e5	-13.238830869041522	0.037563140253977244
nibble_swap	2	forward	standard	18	encrypt	921	668d01e68a0d53275114672896a872069a35ee0598dd3528fbb1e87c6ab1a835	-13.232197922554109	0.036937638672520416
nibble_swap	2	forward	standard	19	decrypt	921	880360a0ab2eff044f0da8f608d205aa8472e564396d688f39326410dcb02445	-13.245463815528936	0.03696832365576169
nibble_swap	2	forward	standard	19	encrypt	921	c23c279a0cae75501a374b8aa1221c307aac607d4efda3ffac15ec9b4611f967	-13.241442955395334	0.037013170938960484
nibble_swap	2	forward	standard	20	decrypt	921	86fdaad33be0bdf393f5c4edb3da7a1c2a3d8504e08b4c80ee48f33a9f7eb4df	-13.22859484964359	0.03717839777179814
nibble_swap	2	forward	standard	20	encrypt	921	fd4cbfc843d0c39fbe8d2b10de53a68de15fc888385d63ade254882acb7ba9cb	-13.243792867424444	0.03696832365576169
nibble_swap	2	forward	standard	21	decrypt	921	016525b417cb3cdc2f199dc9f679a218722bbcc92f03ecdee52591bdb3fdad57	-13.240239642821315	0.036744087239767735
nibble_swap	2	forward	standard	21	encrypt	921	dc63741574bdb0712cade82983295bd5238ca92ed7c678c94351816f64b7d2dd	-13.2336066963339	0.036937638672520416
nibble_swap	2	forward	standard	22	decrypt	921	4c6cefaab98de4aa19d03f25d03db7649f954b66caa1908290ca227c71ab7f1e	-13.25068798823656	0.037433319171033375
nibble_swap	2	forward	standard	22	encrypt	921	10cb7389533a238e074891129efc135aa450445ffa3f551bd6f6ff2427096a7f	-13.24475942863904	0.03642071472407119
nibble_swap	2	forward	standard	23	decrypt	921	202d4b85a23c449b9431537616d519cafbd8dfa48dbb2b97f748883e9212f144	-13.238830869041523	0.036989567105697965
nibble_swap	2	forward	standard	23	encrypt	921	135c6302ae966dac098a6616ae8176e476c5a6a9c747d9639aada37fdfb1975e	-13.24475942863904	0.037294056554784495
nibble_swap	2	forward	standard	24	decrypt	921	353241619a05c88b60a5c0344ee4d18c8e185cbc12a44f95052c51e592994e01	-13.248075901882748	0.037284615021479485
nibble_swap	2	forward	standard	24	encrypt	921	c46b537b297d59ffd9e8d9afdc7b7aff3ea4f297dcb70b8c64b7b407bb442a38	-13.234105622018022	0.036937638672520416
nibble_swap	2	forward	standard	25	decrypt	921	b1758720f8eb818caf81319c509e8793991d8cfc30baae3ef28c45d92bc61a31	-13.245463815528936	0.03685502525610159
nibble_swap	2	forward	standard	25	encrypt	921	e9fea09cff9b68dd7f0b736e2513be3e919b36149ca9e4b3c616ff30a30bdfea	-13.23358127336862	0.036824340272860315
nibble_swap	2	forward	standard	26	decrypt	921	216422c1312074a32dcb79f4d784c993f817f4419ec6b858236f7663002ff214	-13.241180781070634	0.03660246424019261
nibble_swap	2	forward	standard	26	encrypt	921	2d03910ec08ec2dfd9cb202eb50aeec7c2b252260c9413fbe1c57bdd8cddf974	-13.236923169577608	0.036814898739555305
nibble_swap	2	forward	standard	27	decrypt	921	6662fe8be5bd219360ce6e82eff0d0d5a4c321c1ef6e696050994faca4be1b25	-13.247371514992853	0.036814898739555305
nibble_swap	2	forward	standard	27	encrypt	921	9f54dedd172a172dbb8b2ae9b307f739f8fe1bb048daa2535fe26a1c2db2687d	-13.238126482151628	0.036937638672520416
nibble_swap	2	forward	standard	28	decrypt	921	7417d3a048a092cda945e44e545f1f40e9c4c9340e5c8c28b7f6f95d9b10871a	-13.247371514992853	0.03717603738847189
nibble_swap	2	forward	standard	28	encrypt	921	b1d0b6099a611bed67e0e8cabe58df3813e7cdb69b7d707313124413a06caaba	-13.25068798823656	0.037076901288769296
nibble_swap	2	forward	standard	29	decrypt	921	58d38c1bfedf510dc1ccfafdbee84c438dbb0d98f521fc669024a97293017d7a	-13.239535255931418	0.03700372940565548
nibble_swap	2	forward	standard	29	encrypt	921	5324fce40b270fe68e4faccd1a886a61a820fccb0eec97f76bd3be31afe57a1b	-13.232902309444006	0.03684322333947033
nibble_swap	2	forward	standard	30	decrypt	921	59147ac7aeff4237491d0657dc9e707696086a151849923a5f980c2abef003ef	-13.234665888680684	0.03739555303781334
nibble_swap	2	forward	standard	30	encrypt	921	dd4dcc6d1383cd6d91dcc0bf97f26f75443fa7080a59fd38d3770c3597eca310	-13.23742209526173	0.036937638672520416
nibble_swap	2	forward	standard	31	decrypt	921	db766b1b8e48d235bb7a6a3ddcc5fd902a0c9c21a91b0604a29250b4e214843f	-13.242147342285229	0.037128829721946845
nibble_swap	2	forward	standard	31	encrypt	921	bfbcd2555d4fcf7f2b30fa66ab2c1cc915f55604d64271ac3df8129080c42cf6	-13.240738568505439	0.03667327573998017
nibble_swap	2	forward	standard	32	decrypt	921	faef72a7fae58089522064ee696a5ee40578a35fe387e473a139795137fd0462	-13.242344150595422	0.037022612472265494
nibble_swap	2	forward	standard	32	encrypt	921	1dba859bd4d40471379209a2ea3489973fbfb29668da1742d25058da80970c55	-13.24475942863904	0.036928197139215406
nibble_swap	2	forward	standard	33	decrypt	921	7b4a1efab778fe99986633a8caa887a268a32c8ac428a5e48336f2f94e1d614a	-13.2361943573456	0.036892791389321625
nibble_swap	2	forward	standard	33	encrypt	921	247508b9f69ce2872b2ff1c029717029471bfc9d87f57da76cc41420a5409dd7	-13.231812091915279	0.036937638672520416
nibble_swap	2	forward	standard	34	decrypt	921	d4eee28a19de492729541b52c0c9102daef904fba8e5309631a5a6c15d92f59b	-13.24546381552894	0.03684794410612283
nibble_swap	2	forward	standard	34	encrypt	921	d58d33b9c3de09112c464d60b955602c8780794bcf70d123b02df88a621c3c0c	-13.236218782687711	0.036781853372987776
nibble_swap	2	forward	standard	35	decrypt	921	cba71f80fb04023804936a4f57e18ffa2b012ec17cd356d7f965e6f1a6ede738	-13.242851729175126	0.03744748147099089
nibble_swap	2	forward	standard	35	encrypt	921	49fc0c94d41b8416830dd11e030dec3c65ec607c6c8f1e497b1dc029496a271d	-13.245463815528936	0.03693291790586791
nibble_swap	2	forward	standard	36	decrypt	921	296cd583399b18cb56f19064c7356fc6a8f89ae586e40571c9c35fcee50e46cc	-13.238406615482956	0.037076901288769296
nibble_swap	2	forward	standard	36	encrypt	921	06f21e25c712f41dd00ebfecccf953512b48fa84c6cf3740c3199a6a9fe9b7bd	-13.23742209526173	0.036937638672520416
nibble_swap	2	forward	standard	37	decrypt	921	99e70ec51224c32541db5f8dfb67a0e86d0b8866d1413703ab47c406e9370aa3	-13.248075901882748	0.03711466742198933
nibble_swap	2	forward	standard	37	encrypt	921	375a89a009a50f58413dc890cc43c0a084c4edab84080fdcae82ef7c5fae791d	-13.244055041749146	0.03690459330595289
nibble_swap	2	forward	standard	38	decrypt	921	30aa24bc1d4beb5bb19686a781bc585f43945989a4a48b639957d624386c1776	-13.239111002372855	0.03686210640608035
nibble_swap	2	forward	standard	38	encrypt	921	7bdd58e19f0e6cfb1121428d96a6ce83078bc7a7ae4fcddec0103c20c7a01c38	-13.237159920937028	0.036947080205825426
nibble_swap	2	forward	standard	39	decrypt	921	2d9e2b86fa566b29fcce03e7abc433aa0f7ead6d8bae9199db007ff22213a2c3	-13.226966608875228	0.0369777651890667
nibble_swap	2	forward	standard	39	encrypt	921	22e57ff1f97818cf866d64919f8b7a7129d540c6c2b828f9196e1b74af5d50fc	-13.238126482151628	0.036937638672520416
nibble_swap	2	forward	standard	40	decrypt	921	3711648077addca2d54526c2c58e6531b37dc26bad788bc7589d02e555b9c4ed	-13.230146102862959	0.03754189680404098
nibble_swap	2	forward	standard	40	encrypt	921	6133e78de009bc395ada6afaafe8a71874688378cb1422c841cabe0f1632f97f	-13.238406615482958	0.036642590756738896
nibble_swap	2	forward	standard	41	decrypt	921	d18b43f6942cbf5360b2c7c2ba5dc9e3c273aefaa237cb3ca9c9b4b3a001f415	-13.248075901882748	0.036944719822499174
nibble_swap	2	forward	standard	41	encrypt	921	02725ad349b99a57a642e4c6c466fb54edd049e1e03a2e05963d2cea2b0bd204	-13.237159920937028	0.037206722371713165
nibble_swap	2	forward	standard	42	decrypt	921	d2862abb1d650294c11a1548017a4c0a591a23c46f34dbc94169f290bc59abbb	-13.225820684055915	0.037312939621394516
nibble_swap	2	forward	standard	42	encrypt	921	8ffd94c27f9ddb8b2693a4d890558109ea1d6c3c831a7dff7c43423c99d3c9c0	-13.238126482151626	0.036937638672520416
nibble_swap	2	forward	standard	43	decrypt	921	df6bf7b5acac33b5892cbd484b0af5011a418873b2b1f0970a3ee832aa8f2dd4	-13.241418530053226	0.03691639522258415
nibble_swap	2	forward	standard	43	encrypt	921	2b5a7f10ed275dbed1dc01a2bba2b0ea95c84bce410c60d9a98c1b5e27acd3fa	-13.241442955395334	0.03691639522258415
nibble_swap	2	forward	standard	44	decrypt	921	b9ce3e99ac438793a8d9279ec9d26ff571f43f9c6832567384a64a4fe2c92a67	-13.244055041749146	0.03716659585516688
nibble_swap	2	forward	standard	44	encrypt	921	36bc5c47ba2174b3eea2f6246e6f46171b6de3cb29e205b222da0e7032e0ea55	-13.240476394180735	0.0368101779729028
nibble_swap	2	forward	standard	45	decrypt	921	cd7d49f082c27874c5fb03d850e68f9edb77cf7eebed678347b2d906755406c4	-13.230290223090195	0.03730113770476325
nibble_swap	2	forward	standard	45	encrypt	921	1e352e72e82945ba64551a50479766ad17f5f65fe8f9e02d4aa45a64ca29371d	-13.244759428639043	0.036937638672520416
nibble_swap	2	forward	standard	46	decrypt	921	adae6dfe737411bd3e365a24d5898333b7ebf6b8e45e589576e7a21ccf2586c9	-13.231698996869985	0.036869187556059106
nibble_swap	2	forward	standard	46	encrypt	921	3db33e346848d1fb40cb238100fdc37315c5c83b90f6974ed32627a1561550d8	-13.241442955395334	0.03649860737383751
nibble_swap	2	forward	standard	47	decrypt	921	366ff053fb497dd670435d1df8f042691a7d493b829c976e20527cd9faac1918	-13.238373653070362	0.037119388188641834
nibble_swap	2	forward	standard	47	encrypt	921	8535190764daf30e0c1983e8e2246bbbd544105dd2bbe4de27bf6c6f9cc2a50f	-13.227210501205908	0.03661898692347637
nibble_swap	2	forward	standard	48	decrypt	921	3eea33f6a84ca4dbd139c7c0f4acff2b26d2632fa65714f603ed133982f0d66a	-13.24546381552894	0.03778029551999244
nibble_swap	2	forward	standard	48	encrypt	921	e2624c155746dbbd75628c164396c571cdd812d929ccac96db877d8618176ec6	-13.240738568505439	0.036937638672520416
nibble_swap	2	forward	standard	49	decrypt	921	6566f533ba10cb84c91f49ab3e9ce960f196719301191d854b340fbd85af1d36	-13.223488731033436	0.037109946655336824
nibble_swap	2	forward	standard	49	encrypt	921	047d740cdd34f50769c678e6bf1f8104d97dd81410082744a79aea1e5bd2dd09	-13.232902309444006	0.036866827172732854
nibble_swap	2	forward	standard	50	decrypt	921	0fe51d14aef2674d5d700a18e9f76ec7c6819c988b570c2ed8fc8f26e378d50a	-13.236498916019045	0.037171316621819384
nibble_swap	2	forward	standard	50	encrypt	921	a04fd1760e993feab67f24520a9d1bc4b431c8db2eaac7705669af0cef6d1693	-13.233139060803426	0.036762970306377755
nibble_swap	2	forward	standard	51	decrypt	921	d2f0d81f21076b80682747b57b3f29f5cb058c0cbe95f8c7ebf49a4172ed8f4d	-13.238806443699414	0.03714063163857811
nibble_swap	2	forward	standard	51	encrypt	921	115f37111a449db7192d436078da9ac1b4c1464db1be68cdda1f95101ca3fb5c	-13.23742209526173	0.036937638672520416
nibble_swap	2	forward	standard	52	decrypt	921	e45d5d2f1413af8d17957913446b4dd1fb177321b058d071bacbeae825d70ff9	-13.238406615482958	0.03729169617145824
nibble_swap	2	forward	standard	52	encrypt	921	d9433cc741e118c579ea6f9d86cd831236b1c6d1c7d57264c74e859ac6d49702	-13.230290223090194	0.03684322333947033
nibble_swap	2	forward	standard	53	decrypt	921	9abb69c886f85b97328b8bc6acb0df5e12dd00902e1a050de9048bbc2d88eb54	-13.248075901882748	0.03709814473870557
nibble_swap	2	forward	standard	53	encrypt	921	88b52ae97130582592c918d5179fc7b3dc10beeff64ee98b4cc510bf9a650702	-13.240738568505439	0.03690931407260539
nibble_swap	2	forward	standard	54	decrypt	921	7e7d845334bcfcbf0603d391c5cf821922bc1837e5cd2aca19faf82f12c9c266	-13.238830869041523	0.03668979842326394
nibble_swap	2	forward	standard	54	encrypt	921	4bc097b6ae259382d3d81af63bd6a3f8d26e1a9adad0329633cb7083f2d8881c	-13.23742209526173	0.036937638672520416
nibble_swap	2	forward	standard	55	decrypt	921	6fdd395cfa252e5b1af155195e9ff498d2d3bd24fdf9d51af2c3954182b2656e	-13.242851729175127	0.03660718500684511
nibble_swap	2	forward	standard	55	encrypt	921	37faa871afc38b35f9e9b0832a4f81c73ab8ee49382061d96394dffe36c1524b	-13.23123136133951	0.0365930227068876
nibble_swap	2	forward	standard	56	decrypt	921	d7382874f7988631b192cb4daf11a2452d4da0790e552b399c54c2380dcdee49	-13.239535255931418	0.036970684039087945
nibble_swap	2	forward	standard	56	encrypt	921	8867a387b483f73f09ade6fe0d6077fc0ef767c7c61e93d1d3a3c9551e5079f7	-13.247371514992853	0.036737006089788984
nibble_swap	2	forward	standard	57	decrypt	921	500a322cd64a651c57d022de400d2e7bfd66b56f6f3c585471a1eb9104a41454	-13.242851729175127	0.03692583675588915
nibble_swap	2	forward	standard	57	encrypt	921	086b5a60da0febd7a82a06a5601b76797b18177a2d337433414204d98077af0f	-13.244055041749146	0.036937638672520416
nibble_swap	2	forward	standard	58	decrypt	921	9f81188ae886a180670eebb0aff4a0a22699ddccb86a1750a2b6ee0233dfb3c6	-13.228475154758467	0.036999008639002975
nibble_swap	2	forward	standard	58	encrypt	921	13089b9c34147605f97d0ae9bad01212841b3351bf99ab10fa4f5de8e523c978	-13.237159920937028	0.03709106358872681
nibble_swap	2	forward	standard	59	decrypt	921	25810fd2264036e6eb4f0588a92638eb31a6cbfd4bd8d88067fc192fc547385c	-13.25068798823656	0.03721144313836567
nibble_swap	2	forward	standard	59	encrypt	921	fe8abd939e9ee8864d7cc626dd3d49f449be6726388f0e9d68900a302af0825c	-13.241442955395334	0.036937638672520416
nibble_swap	2	forward	standard	60	decrypt	921	f0ff2caca6590c1344229ea82ef2983f13f00c0a461cc4e3adc9bc540b7aa4fd	-13.235794529129144	0.037294056554784495
nibble_swap	2	forward	standard	60	encrypt	921	04621911a281f5860b0dad605d987785ac46f85a115c55cd4563855a9e200261	-13.23742209526173	0.036937638672520416
nibble_swap	2	forward	standard	61	decrypt	921	5a45b51d55ea67c99ce62619d3add330fd991f968f780b5a86c7547fa656b3d3	-13.245463815528936	0.037027333238918
nibble_swap	2	forward	standard	61	encrypt	921	5052de68b504995feff39458dc8573e653d77fb65b29e2d02774d9092895c0e8	-13.233139060803426	0.0365930227068876
nibble_swap	2	forward	standard	62	decrypt	921	d6036430fbd5b82b72dc3a2a2c485437026e0c3f26d261a1be454cf101e3e6a5	-13.24475942863904	0.037239767738280694
nibble_swap	2	forward	standard	62	encrypt	921	bb38042b66e0102f2107e8d628e4c9a1a4a07ff730b2aeac8e7e861315c02123	-13.239535255931418	0.03703441438889676
nibble_swap	2	forward	standard	63	decrypt	921	9ae9ea0faee1a4c1805e1215f56766a6a7dfe7997f0f3fddbffdc0ca44084296	-13.245463815528936	0.03721144313836567
nibble_swap	2	forward	standard	63	encrypt	921	e82d49c67e455ec2746da641bf5d8a654ee4246b686ad26933daee01a9a2f794	-13.23742209526173	0.036937638672520416
nibble_swap	2	forward	standard	64	decrypt	921	92b2d38c123b31897389789b85e60a62b1561771117969fa5bb59ff84e0a71c7	-13.240239642821313	0.036796015672945284
nibble_swap	2	forward	standard	64	encrypt	921	e09a934fb26a61aff402fb7efcb8d33790a5438add66e5d004e0471fa6bb5231	-13.23977200729084	0.03702025208893924
nibble_swap	2	forward	standard	65	decrypt	921	ef17de8b4417606cde3709e2b6c63329c24c1a46f1ea57d307a138eeee6e22e2	-13.248075901882748	0.03673936647311524
nibble_swap	2	forward	standard	65	encrypt	921	9ab0c483406b1976fe88d19b7d6dfb0aa348c93727c189ea1f643a2ea8af06a1	-13.236923169577608	0.037013170938960484
nibble_swap	2	forward	standard	66	decrypt	921	a9f71e6f888e94d5f87ac9e330d3dc1d9ca28575d18eb39ad332358daf630777	-13.248075901882748	0.036999008639002975
nibble_swap	2	forward	standard	66	encrypt	921	445b17c2c08545aa20474b20c16960c34006be58e0d75d74bf66b932dae712a7	-13.234105622018022	0.036937638672520416
nibble_swap	2	forward	standard	67	decrypt	921	9adcce170722c0c9cc83faeba83ab94812e9b085d5d70add92e562079cffec83	-13.245463815528936	0.037409715337770856
nibble_swap	2	forward	standard	67	encrypt	921	13ea702b4ddae0a6e9b3ad5234b8a44fd8e0a21867d3ba779fdbac058a898dc2	-13.23123136133951	0.036762970306377755
nibble_swap	2	forward	standard	68	decrypt	921	f39c80b37f6a3cfe8a7f365f39833c40a6bd8aad22cb68fda4fb5a3dd4851b93	-13.245463815528936	0.036902232922626635
nibble_swap	2	forward	standard	68	encrypt	921	53c46d816012ddd2a4cafeb20c194bbec1a3293844f55e366bcd89d4d757032a	-13.247371514992853	0.03709106358872681
nibble_swap	2	forward	standard	69	decrypt	921	c9ca4a7888aa91a7202e158a013be92844b84404b0ad034c6541004743c7a0ec	-13.24214734228523	0.03682906103951282
nibble_swap	2	forward	standard	69	encrypt	921	e1235728ce6af475fab57aad537d3dc0dbb37c09a20e6726e3f97d82fea54a94	-13.23742209526173	0.036937638672520416
nibble_swap	2	forward	standard	70	decrypt	921	2feca4cc391b330b6989d716898e679855f5a70d46dd4ba3c410bb96ce6bd200	-13.242851729175126	0.03681253835622905
nibble_swap	2	forward	standard	70	encrypt	921	cced8a1a705e1e1131e26a4962183a01ba9e45d1f84c01ea8036a553319f59cf	-13.231935748229406	0.03662606807345513
nibble_swap	2	forward	standard	71	decrypt	921	545dada31e4f6f903a43e87ab5248835f28545e45e50a6e0f7bdd8c7b0f94da6	-13.238406615482958	0.03682670065618657
nibble_swap	2	forward	standard	71	encrypt	921	53432ee0f9267adec81961bf2b188f098e729a09a4ef73881433c0b9eb66d3b8	-13.240738568505439	0.03709814473870557
nibble_swap	2	forward	standard	72	decrypt	921	f9b4f3218d8fdddaece287703301779b185b96d434a27e04c58f563f29101ce2	-13.240239642821315	0.03704385592220177
nibble_swap	2	forward	standard	72	encrypt	921	0a78f70474f160c096fb60c67037d08aa67bceedfe59e295af9ef5d69c0db406	-13.23742209526173	0.036937638672520416
nibble_swap	2	forward	standard	73	decrypt	921	b8c8baab6d23c206ca8b8c9244acd59eb538fe101904edff6871ed6b98320ed0	-13.242851729175127	0.03707454090544304
nibble_swap	2	forward	standard	73	encrypt	921	dbd5da3f4105a988cc9ae629447e349f7d73427218d68ea2e2e6081862b39f07	-13.237864307826927	0.037067459755464285
nibble_swap	2	forward	standard	74	decrypt	921	1424443a157b313dc0d7d7aece5bd9185fa52efd0d34f0c87c6153b1e7e5a01f	-13.24214734228523	0.037312939621394516
nibble_swap	2	forward	standard	74	encrypt	921	c4f8be12f6491b1a731d6cb669ad93241de9b774ea0e6dbc41886e7c74bdac4b	-13.238126482151626	0.03679365528961903
nibble_swap	2	forward	standard	75	decrypt	921	b2a7c3c09c67d5b5510d0ad529a9189e9c5b76117044ad1d97ad67db53e5dd35	-13.232713766155394	0.03702025208893924
nibble_swap	2	forward	standard	75	encrypt	921	7cb62fcd4372ca5a1978db7f23929d1906bf2957fe4beefe596f7924753c82d1	-13.243088480534547	0.036937638672520416
nibble_swap	2	forward	standard	76	decrypt	921	08ee87107575cde1164e899417bacd517b6ac7a7805386ea1a1654171ca0f737	-13.23595660836301	0.03739791342113959
nibble_swap	2	forward	standard	76	encrypt	921	db36cce5bb133cbaa0cf714ca47a2c394e60f686eee02f0c779833e5dba3538a	-13.237159920937028	0.0369187556059104
nibble_swap	2	forward	standard	77	decrypt	921	677777a6bd12145bd55d879fe167146537e923b856924679acb4c10c6960e55d	-13.236218782687711	0.037024972855591747
nibble_swap	2	forward	standard	77	encrypt	921	021d95241d6e5960e62a47d4f1e5256cb137ef9a7ec4c9bbaed428e86d9fedbc	-13.240738568505439	0.03677713260633527
nibble_swap	2	forward	standard	78	decrypt	921	f0995f33b45cc3fe5d030341a862922cbc8834f34591ac87322ffdeb15e61698	-13.231698996869984	0.037206722371713165
nibble_swap	2	forward	standard	78	encrypt	921	9477ae253b1dcd012110cfa3b73bb7859d571779205a9ad340c746a3a0c30c4f	-13.240738568505439	0.036937638672520416
nibble_swap	2	forward	standard	79	decrypt	921	df8ea5217f70f41c428e3fa36268fbf6b7d047be940afb4a2b3129ffbac729c6	-13.236218782687711	0.03733418307133078
nibble_swap	2	forward	standard	79	encrypt	921	93c518c90f719851badd3548fc1977912bb018f4a533887e91437855f6b103df	-13.23384344769332	0.03703913515554926
nibble_swap	2	forward	standard	80	decrypt	921	835540e0a5df2b35e402c867df5203ca000eb0eaebf9f6f21207574385228236	-13.25068798823656	0.037173677005145636
nibble_swap	2	forward	standard	80	encrypt	921	baa430ba0d86f6efbb6ebac7ea14cc3defe051b77663c8f5c025688df3a2a64a	-13.240738568505439	0.036944719822499174
nibble_swap	2	forward	standard	81	decrypt	921	01413b1ffa67eed47f072530c004b5e8da9451997101ef7c3376a23380cc650d	-13.244335175080476	0.036675636123306425
nibble_swap	2	forward	standard	81	encrypt	921	ede83566d740e1530d69f0203693b700cc39f3d7098765ba80adde6614bf3e90	-13.23742209526173	0.036937638672520416
nibble_swap	2	forward	standard	82	decrypt	921	ec19bc5ba366f1d4886c9630ee6ec0d73a390aa605286fbca0d770ac6f88d5e5	-13.248075901882748	0.03709814473870557
nibble_swap	2	forward	standard	82	encrypt	921	8236a19fd234e4c19662f551dfe23d76f18d714f6aa5f80e631b4a399b37763c	-13.23123136133951	0.03700136902232923
nibble_swap	2	forward	standard	83	decrypt	921	f009e2ce0932abbcaa641f8063c3f52803459333b8c38be85d182a0869e9e3a7	-13.239141251437035	0.03744984185431714
nibble_swap	2	forward	standard	83	encrypt	921	8d0e82d28efa1e6975f4f29187955717892d51b6f3b2ee321a22ccaa408cc42f	-13.23742209526173	0.03687862908936411
nibble_swap	2	forward	standard	84	decrypt	921	3b979a8220d050f9cdec9d3ba419b90fe1c0a1ec794b1f9fd335f2772b91c275	-13.23103631969305	0.03716187508851437
nibble_swap	2	forward	standard	84	encrypt	921	58087a3834542d1a67406afe3f15aa50ef90be1a07ef33a3fb55c65e9ba7b001	-13.240738568505439	0.036937638672520416
nibble_swap	2	forward	standard	85	decrypt	921	bc2c1d1c47c05119729937753ac5480d4be148c342265b1f2f715b25f60bc1b8	-13.214355530642624	0.0369234763725629
nibble_swap	2	forward	standard	85	encrypt	921	8455f15669f4e15dc6393657313d95f03aef886aa6ec8d540d4db9190b4f2b00	-13.234123581024654	0.03747344568757966
nibble_swap	2	forward	standard	86	decrypt	921	c5e8f740e6c39e2d90cb2ed6f2141ed036365bc73b0c4872da95cc9905ba8dad	-13.240239642821315	0.03706509937213803
nibble_swap	2	forward	standard	86	encrypt	921	e9191c019b461e8ecf5d8e990d0bfd4f8e736204f4ae8339d4509c5cc6b8292b	-13.238830869041522	0.03668271727328518
nibble_swap	2	forward	standard	87	decrypt	921	c7be92a350866c20535d1aa5c82a6ebe94457f95dc280b9e74708ed6235c74ef	-13.239111002372857	0.037409715337770856
nibble_swap	2	forward	standard	87	encrypt	921	67d0eb116944e07cf9d14fc5bbcf4d390d202f9905dcb1fa4234806a24ecea54	-13.234810008907921	0.036937638672520416
nibble_swap	2	forward	standard	88	decrypt	921	fae4ec58f40dd15c0f4f9315f2add338d9a5d1c840c9e4cac26422c4c0860e4a	-13.22873732908317	0.03657413964027758
nibble_swap	2	forward	standard	88	encrypt	921	dedb0dbd87a7fefab3e44f8e86f8223c9a77e632cbbdec3a549255e4014ede49	-13.237864307826927	0.03744512108766464
nibble_swap	2	forward	standard	89	decrypt	921	829f310a2cdffac82604b9c857e26f71c5503dd98ebd17601c4fbf2805a8bb3e	-13.239535255931417	0.03688807062266912
nibble_swap	2	forward	standard	89	encrypt	921	bbfd04140819a162b67a4998ab771441b9bec6c74d2a59d51eea2b1113fb5d6c	-13.24475942863904	0.036781853372987776
nibble_swap	2	forward	standard	90	decrypt	921	fb65c795ce2e6b27c974269d1a61635e52a9a7cb312112927983b50c518cfbd6	-13.242147342285229	0.036859746022754096
nibble_swap	2	forward	standard	90	encrypt	921	0e3316a5a79c7db056832d3f4c07a21ec67bcef07861080197610dbb959214b8	-13.23742209526173	0.036937638672520416
nibble_swap	2	forward	standard	91	decrypt	921	a4d43cbbfb80f48d3efcd9c540eee6f460d60d367d485652a7a835515e1843fc	-13.24475942863904	0.03721852428834443
nibble_swap	2	forward	standard	91	encrypt	921	60a7a3a6fa1a774ce8b23d4c23a452e3523e1ca3749d987184093835c423b703	-13.232640135119302	0.036911674455931645
nibble_swap	2	forward	standard	92	decrypt	921	870558bf77119ccdafb34d6ae6b84c1455d64c48a7df7ed900ab6605e16d7a7a	-13.24546381552894	0.037294056554784495
nibble_swap	2	forward	standard	92	encrypt	921	ebe8a2de0069b851d75fc84a0298e38eba6db927db13b416dbb1ab29c93d97f8	-13.248075901882748	0.037190199688429404
nibble_swap	2	forward	standard	93	decrypt	921	facdead68fd5eb801f7978318c39cf98563f9d4da2de3e938df6259d44f6a410	-13.240239642821317	0.036876268706037864
nibble_swap	2	forward	standard	93	encrypt	921	73abc8852a1431cf38859b185dcbc1d663c9733814c7d779b2b1c08cb5588367	-13.23742209526173	0.036937638672520416
nibble_swap	2	forward	standard	94	decrypt	921	dc3575867da2d04f84357137637f3af3048bd553f527005126908b8960944238	-13.245463815528936	0.036970684039087945
nibble_swap	2	forward	standard	94	encrypt	921	43ca513682141540ea6720b203b82bb9f696f8635d29d7362cd7e587feb0f8fd	-13.234547834583216	0.03690695368927914
nibble_swap	2	forward	standard	95	decrypt	921	d81bf2b6872ea24502e4faf428507a479c987f36f83c31fe482a7dc27f3912ff	-13.242147342285229	0.03723740735495445
